               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.020854,            0.021468,           0.0042945,             0.96402,             0.96473,             0.97484,             0.73044,            0.015132,            0.015792,           0.0023289,           0.0060647,           0.0060647,           0.0060647
                 161,            0.024391,            0.022014,           0.0044358,             0.95739,             0.97223,             0.97737,             0.74013,            0.014856,            0.015699,           0.0023723,             0.00604,             0.00604,             0.00604
                 162,            0.021654,            0.022188,           0.0041399,             0.94777,             0.96843,             0.97442,             0.73457,            0.015555,            0.015714,           0.0023358,           0.0060152,           0.0060152,           0.0060152
                 163,            0.023854,            0.021547,           0.0040811,             0.96134,             0.97303,             0.97837,               0.727,            0.015282,             0.01573,           0.0022253,           0.0059905,           0.0059905,           0.0059905
                 164,            0.021909,             0.02081,           0.0031488,             0.95702,             0.97876,             0.97824,             0.73861,            0.015839,            0.015608,           0.0023663,           0.0059658,           0.0059658,           0.0059658
                 165,            0.024826,            0.022041,           0.0055846,             0.95216,             0.96885,              0.9744,             0.73806,            0.014877,            0.015891,           0.0023555,            0.005941,            0.005941,            0.005941
                 166,            0.022578,            0.021126,           0.0052056,             0.94634,             0.96527,             0.97141,             0.74012,            0.014934,            0.015731,           0.0022816,           0.0059163,           0.0059163,           0.0059163
                 167,            0.021871,            0.021599,            0.003626,             0.95278,             0.97292,             0.97598,             0.74106,            0.015327,            0.015729,           0.0022052,           0.0058915,           0.0058915,           0.0058915
                 168,            0.024157,            0.021737,           0.0043732,             0.96258,             0.97125,             0.97891,             0.73651,            0.015391,            0.015698,           0.0022413,           0.0058668,           0.0058668,           0.0058668
                 169,            0.024176,            0.021776,           0.0045467,             0.96303,             0.97314,             0.98136,             0.74305,            0.014996,            0.015783,           0.0022533,            0.005842,            0.005842,            0.005842
                 170,            0.021089,            0.022372,           0.0041711,             0.95408,             0.96711,             0.97655,             0.74163,            0.015555,            0.015875,           0.0022503,           0.0058173,           0.0058173,           0.0058173
                 171,            0.022981,            0.021806,           0.0040505,             0.95426,             0.95747,             0.97165,             0.73148,            0.015006,            0.015798,           0.0022252,           0.0057925,           0.0057925,           0.0057925
                 172,            0.025912,            0.021238,           0.0044875,             0.95874,             0.97387,             0.97525,              0.7365,            0.015836,            0.015879,            0.002163,           0.0057678,           0.0057678,           0.0057678
                 173,            0.023602,            0.021272,           0.0037554,             0.96394,             0.97264,             0.97932,             0.72592,            0.016314,            0.015833,           0.0022904,            0.005743,            0.005743,            0.005743
                 174,            0.025829,            0.021449,           0.0050479,             0.95775,              0.9635,              0.9685,             0.72761,            0.015955,            0.015696,           0.0024589,           0.0057183,           0.0057183,           0.0057183
                 175,            0.024511,            0.021179,           0.0043962,             0.96268,             0.96169,             0.97136,             0.73713,            0.014991,            0.015682,           0.0023702,           0.0056935,           0.0056935,           0.0056935
                 176,            0.021604,            0.021785,           0.0054019,             0.95994,             0.97343,             0.98108,             0.74054,            0.015011,            0.015612,           0.0021868,           0.0056688,           0.0056688,           0.0056688
                 177,            0.021161,            0.021519,           0.0049328,             0.95503,             0.97419,             0.97568,              0.7462,            0.014771,            0.015776,           0.0021145,            0.005644,            0.005644,            0.005644
                 178,            0.022651,              0.0208,           0.0040597,             0.95046,             0.97324,             0.97817,             0.74167,            0.015028,            0.015638,           0.0021126,           0.0056193,           0.0056193,           0.0056193
                 179,            0.021603,            0.020996,           0.0038827,             0.95181,             0.97528,             0.97614,             0.74286,            0.014391,            0.015532,           0.0021538,           0.0055945,           0.0055945,           0.0055945
                 180,            0.023998,            0.022738,           0.0043706,             0.95245,             0.97229,               0.975,             0.74119,            0.014796,            0.015569,           0.0022274,           0.0055698,           0.0055698,           0.0055698
                 181,            0.021336,            0.021619,           0.0048572,             0.96714,             0.96395,             0.97863,             0.74714,            0.014881,            0.015588,           0.0022763,            0.005545,            0.005545,            0.005545
                 182,            0.022562,            0.020818,           0.0045503,             0.97065,             0.96977,             0.97935,              0.7464,            0.014683,            0.015459,           0.0021239,           0.0055202,           0.0055202,           0.0055202
                 183,            0.022146,            0.021645,           0.0047136,             0.96443,             0.96146,             0.97452,             0.73683,            0.014657,            0.015764,            0.002117,           0.0054955,           0.0054955,           0.0054955
                 184,            0.021508,            0.021032,           0.0033925,             0.95567,             0.96986,             0.97753,             0.74611,            0.014613,            0.015468,           0.0020757,           0.0054707,           0.0054707,           0.0054707
                 185,            0.021101,            0.020903,           0.0036215,             0.96639,             0.96123,             0.97778,             0.74102,            0.014377,             0.01551,           0.0021586,            0.005446,            0.005446,            0.005446
                 186,            0.023134,            0.021329,           0.0039089,             0.96026,             0.96334,             0.97668,              0.7448,            0.015086,            0.015517,           0.0020991,           0.0054212,           0.0054212,           0.0054212
                 187,            0.022844,            0.020691,           0.0045353,             0.96543,             0.96735,             0.97817,             0.74729,            0.015244,            0.015549,           0.0020545,           0.0053965,           0.0053965,           0.0053965
                 188,              0.0212,            0.021531,           0.0030546,             0.96485,             0.97066,             0.97596,             0.74791,            0.014991,            0.015444,           0.0020035,           0.0053717,           0.0053717,           0.0053717
                 189,            0.022681,            0.020657,           0.0031864,             0.95762,             0.97765,             0.97692,             0.74602,            0.015731,            0.015357,           0.0020383,            0.005347,            0.005347,            0.005347
                 190,            0.024524,            0.021297,           0.0037464,              0.9561,             0.97335,             0.97711,             0.73801,             0.01523,            0.015364,            0.002063,           0.0053223,           0.0053223,           0.0053223
                 191,            0.023197,            0.020761,           0.0031556,             0.95706,             0.97747,             0.98004,             0.74209,            0.014581,            0.015415,           0.0021354,           0.0052975,           0.0052975,           0.0052975
                 192,            0.024326,            0.020184,           0.0052763,             0.96612,             0.96245,             0.97699,             0.73805,            0.015514,             0.01563,           0.0021704,           0.0052727,           0.0052727,           0.0052727
                 193,            0.022081,            0.021319,           0.0049844,             0.95182,             0.97751,             0.97618,             0.75145,            0.014779,            0.015358,           0.0020423,            0.005248,            0.005248,            0.005248
                 194,            0.023273,            0.021564,           0.0053599,             0.96305,             0.96876,             0.97581,             0.74857,            0.014735,            0.015451,           0.0020747,           0.0052233,           0.0052233,           0.0052233
                 195,            0.022117,            0.020952,           0.0042872,             0.96579,             0.97734,             0.97912,             0.74957,            0.015048,            0.015426,           0.0020087,           0.0051985,           0.0051985,           0.0051985
                 196,            0.020599,            0.021246,           0.0035191,             0.96284,              0.9713,              0.9776,             0.75623,             0.01457,            0.015497,            0.001994,           0.0051737,           0.0051737,           0.0051737
                 197,            0.021363,            0.021992,           0.0034566,              0.9688,             0.97135,             0.98159,             0.75195,            0.014557,            0.015367,           0.0019187,            0.005149,            0.005149,            0.005149
                 198,            0.021337,              0.0211,           0.0026826,             0.97134,             0.97314,              0.9834,              0.7564,            0.014282,            0.015268,           0.0018426,           0.0051243,           0.0051243,           0.0051243
                 199,            0.020265,             0.02134,           0.0029999,             0.96473,             0.97213,             0.98016,             0.75564,            0.014352,            0.015125,           0.0018613,           0.0050995,           0.0050995,           0.0050995
                 200,            0.019713,            0.021067,           0.0033599,             0.96968,             0.96962,             0.98128,             0.75816,            0.014589,            0.015314,           0.0018226,           0.0050747,           0.0050747,           0.0050747
                 201,            0.021258,            0.021258,            0.004465,             0.95239,             0.98093,              0.9801,             0.75493,            0.014248,            0.015253,           0.0018928,             0.00505,             0.00505,             0.00505
                 202,            0.022101,            0.021426,           0.0032185,             0.95648,             0.96693,             0.97496,              0.7515,            0.014591,            0.015255,           0.0018567,           0.0050253,           0.0050253,           0.0050253
                 203,            0.022605,            0.021165,           0.0029584,             0.96636,             0.96309,             0.97682,             0.74707,            0.014834,            0.015307,           0.0019467,           0.0050005,           0.0050005,           0.0050005
                 204,            0.021399,            0.020654,           0.0043713,              0.9755,             0.96939,             0.97836,             0.75238,            0.014287,            0.015198,           0.0018758,           0.0049758,           0.0049758,           0.0049758
                 205,            0.020337,             0.02102,            0.003254,             0.96703,             0.96689,             0.97614,             0.75809,            0.014974,            0.015128,           0.0019348,            0.004951,            0.004951,            0.004951
                 206,            0.022878,            0.021309,           0.0033305,             0.96221,             0.97859,             0.97795,             0.74958,            0.014833,            0.015114,           0.0018776,           0.0049263,           0.0049263,           0.0049263
                 207,            0.022595,            0.021547,             0.00471,              0.9724,             0.96765,             0.98052,              0.7568,            0.014664,            0.015078,           0.0018948,           0.0049015,           0.0049015,           0.0049015
                 208,            0.021036,             0.02119,           0.0036343,             0.96822,             0.97275,              0.9809,             0.75532,            0.014885,            0.015211,           0.0018386,           0.0048768,           0.0048768,           0.0048768
                 209,            0.023394,            0.021531,            0.003316,             0.97444,             0.97426,             0.98506,             0.76203,            0.015022,            0.015099,           0.0018881,            0.004852,            0.004852,            0.004852
                 210,             0.02187,            0.021192,           0.0044422,             0.96715,             0.97486,             0.98375,             0.76234,             0.01484,            0.015039,           0.0019181,           0.0048272,           0.0048272,           0.0048272
                 211,            0.020474,            0.020621,           0.0028417,             0.97365,             0.97571,             0.98586,             0.75651,             0.01381,            0.015099,           0.0018034,           0.0048025,           0.0048025,           0.0048025
                 212,            0.021057,            0.021514,           0.0041386,             0.97374,             0.97483,             0.98341,             0.75387,            0.014437,             0.01515,           0.0017602,           0.0047778,           0.0047778,           0.0047778
                 213,            0.021276,            0.020468,           0.0044621,             0.96785,             0.96814,             0.98196,             0.76515,            0.013708,            0.015072,           0.0017423,            0.004753,            0.004753,            0.004753
                 214,            0.020904,            0.020563,           0.0042911,              0.9661,             0.97684,              0.9853,             0.75933,            0.014277,            0.015096,           0.0018418,           0.0047283,           0.0047283,           0.0047283
                 215,            0.020051,            0.020245,           0.0036587,              0.9697,             0.97216,              0.9796,             0.75797,            0.013802,            0.015084,           0.0017626,           0.0047035,           0.0047035,           0.0047035
                 216,             0.02219,            0.021021,           0.0040531,             0.95952,             0.97811,             0.98116,             0.75417,            0.014382,            0.015131,           0.0017762,           0.0046788,           0.0046788,           0.0046788
                 217,            0.022072,            0.020237,           0.0031419,             0.97178,             0.96716,             0.98218,             0.75701,            0.014214,            0.015015,           0.0017452,            0.004654,            0.004654,            0.004654
                 218,            0.019432,            0.019844,           0.0029139,             0.97312,             0.97325,             0.98444,              0.7574,            0.014088,             0.01501,           0.0017272,           0.0046293,           0.0046293,           0.0046293
                 219,            0.021807,            0.021037,           0.0034417,             0.97155,             0.97927,             0.98559,              0.7643,            0.014097,            0.015056,           0.0016953,           0.0046045,           0.0046045,           0.0046045
                 220,            0.021364,            0.021149,           0.0036813,             0.97003,             0.97716,             0.98524,             0.76314,            0.014404,             0.01502,           0.0016747,           0.0045798,           0.0045798,           0.0045798
                 221,            0.022059,            0.020859,             0.00295,             0.96483,              0.9765,             0.98223,             0.76175,            0.014338,            0.015051,           0.0017639,            0.004555,            0.004555,            0.004555
                 222,            0.020503,            0.020599,           0.0036814,             0.97343,             0.97312,             0.98506,               0.764,            0.014199,            0.015125,           0.0017021,           0.0045303,           0.0045303,           0.0045303
                 223,            0.022036,            0.020549,           0.0041019,             0.96438,             0.98015,             0.98501,             0.76065,            0.014148,            0.015038,            0.001745,           0.0045055,           0.0045055,           0.0045055
                 224,            0.019657,            0.020365,           0.0032638,             0.96974,             0.98092,             0.98609,             0.76454,            0.014243,            0.014984,           0.0016541,           0.0044808,           0.0044808,           0.0044808
                 225,            0.020422,            0.020167,           0.0022078,             0.96816,             0.97523,             0.98451,             0.76285,            0.014158,            0.014968,           0.0016527,            0.004456,            0.004456,            0.004456
                 226,            0.019998,            0.020362,           0.0033852,             0.98138,             0.97782,             0.98642,             0.76805,            0.014009,            0.014755,           0.0016532,           0.0044313,           0.0044313,           0.0044313
                 227,            0.022596,            0.020887,           0.0036522,             0.97415,             0.98108,             0.98681,              0.7642,            0.014997,             0.01486,           0.0017732,           0.0044065,           0.0044065,           0.0044065
                 228,            0.020346,            0.020216,           0.0030024,             0.97944,             0.96851,             0.98222,             0.76081,            0.014353,            0.014867,           0.0016375,           0.0043818,           0.0043818,           0.0043818
                 229,            0.019987,             0.02009,            0.003119,             0.97291,             0.97075,             0.98561,             0.76659,            0.013836,            0.014825,           0.0016402,            0.004357,            0.004357,            0.004357
                 230,             0.02029,            0.020711,           0.0026709,              0.9689,             0.97364,             0.98486,             0.76923,            0.014461,            0.014719,           0.0016743,           0.0043323,           0.0043323,           0.0043323
                 231,            0.020585,            0.020908,           0.0031641,              0.9702,             0.97794,             0.98557,             0.76797,            0.014135,            0.014779,           0.0016355,           0.0043075,           0.0043075,           0.0043075
                 232,            0.020367,            0.020244,            0.003497,              0.9749,             0.97185,             0.98584,             0.76822,            0.013648,            0.014756,           0.0016087,           0.0042828,           0.0042828,           0.0042828
                 233,            0.019866,            0.020848,            0.004319,             0.97278,             0.97493,             0.98298,             0.76724,            0.013395,            0.014831,           0.0015932,            0.004258,            0.004258,            0.004258
                 234,             0.02039,            0.020339,           0.0034581,             0.98254,             0.97507,             0.98648,             0.76752,            0.014099,             0.01471,           0.0015365,           0.0042333,           0.0042333,           0.0042333
                 235,             0.02082,            0.021017,           0.0030111,             0.96994,             0.98573,             0.98759,             0.76885,            0.013399,            0.014819,           0.0015185,           0.0042085,           0.0042085,           0.0042085
                 236,            0.018888,            0.020498,           0.0024067,             0.96282,             0.98382,             0.98575,             0.76799,            0.013474,            0.014857,           0.0014936,           0.0041837,           0.0041837,           0.0041837
                 237,            0.020409,            0.020108,           0.0038722,             0.96529,             0.98206,               0.986,             0.77147,            0.013189,            0.014705,           0.0014747,            0.004159,            0.004159,            0.004159
                 238,            0.018876,            0.020526,           0.0033733,              0.9613,             0.98275,             0.98606,             0.77548,            0.013862,            0.014782,           0.0015275,           0.0041342,           0.0041342,           0.0041342
                 239,            0.020202,            0.020663,           0.0028686,             0.96452,             0.97342,             0.98515,             0.77021,            0.013753,            0.014732,           0.0015303,           0.0041095,           0.0041095,           0.0041095
                 240,            0.021024,            0.019816,           0.0020946,             0.96071,             0.97976,             0.98362,             0.76941,            0.013675,             0.01471,           0.0014548,           0.0040847,           0.0040847,           0.0040847
                 241,            0.021877,            0.020339,           0.0031002,             0.96561,             0.97288,             0.98173,             0.76676,            0.013548,            0.014725,           0.0014839,             0.00406,             0.00406,             0.00406
                 242,            0.018559,            0.020886,           0.0027132,             0.97869,             0.97213,             0.98452,             0.77627,            0.013471,            0.014649,           0.0014519,           0.0040352,           0.0040352,           0.0040352
                 243,            0.019294,            0.020316,           0.0026507,             0.97359,             0.97609,             0.98512,             0.77747,             0.01379,            0.014639,           0.0014261,           0.0040105,           0.0040105,           0.0040105
                 244,            0.020687,            0.020622,           0.0039508,             0.97504,             0.97264,             0.98619,             0.77632,            0.013994,            0.014671,           0.0015107,           0.0039857,           0.0039857,           0.0039857
                 245,            0.020045,            0.020692,           0.0037939,             0.98145,             0.97361,             0.98657,             0.77388,            0.013714,            0.014681,            0.001453,            0.003961,            0.003961,            0.003961
                 246,            0.021057,            0.020172,            0.003694,             0.98086,             0.97818,             0.98739,             0.77527,            0.013552,            0.014616,           0.0014145,           0.0039362,           0.0039362,           0.0039362
                 247,             0.01961,            0.020155,             0.00286,             0.98344,             0.97763,             0.98927,             0.78092,            0.013708,            0.014605,           0.0013886,           0.0039115,           0.0039115,           0.0039115
                 248,            0.020939,            0.020974,             0.00231,             0.97368,             0.98072,             0.98872,             0.77839,            0.013434,            0.014623,           0.0013789,           0.0038867,           0.0038867,           0.0038867
                 249,            0.019754,            0.020043,            0.002716,             0.97973,             0.97874,             0.98747,             0.77566,            0.013781,            0.014637,           0.0012852,            0.003862,            0.003862,            0.003862
                 250,            0.022854,            0.020177,            0.003099,             0.98011,              0.9742,             0.98552,             0.77599,            0.013472,            0.014564,           0.0013066,           0.0038372,           0.0038372,           0.0038372
                 251,            0.020122,            0.020621,           0.0025209,             0.97517,             0.97526,             0.98585,             0.77431,            0.013561,            0.014647,           0.0014632,           0.0038125,           0.0038125,           0.0038125
                 252,            0.020753,            0.019868,           0.0033535,             0.97466,             0.97155,             0.98471,             0.77496,            0.013666,            0.014634,           0.0015191,           0.0037878,           0.0037878,           0.0037878
                 253,            0.020213,            0.020624,           0.0035227,             0.96883,             0.97478,               0.985,             0.77397,            0.013331,            0.014587,           0.0014948,            0.003763,            0.003763,            0.003763
                 254,            0.019551,            0.019799,           0.0027977,             0.97661,             0.98219,             0.98866,              0.7807,            0.012993,            0.014522,           0.0013761,           0.0037383,           0.0037383,           0.0037383
                 255,            0.019823,             0.02045,           0.0023696,             0.97438,              0.9812,             0.98769,             0.78296,            0.013141,            0.014458,           0.0013031,           0.0037135,           0.0037135,           0.0037135
                 256,            0.020371,            0.020204,           0.0032058,             0.98041,              0.9789,              0.9891,             0.77648,            0.014018,            0.014545,           0.0012876,           0.0036888,           0.0036888,           0.0036888
                 257,            0.019638,            0.020275,           0.0023441,              0.9751,             0.98189,              0.9882,             0.78007,            0.013137,            0.014433,           0.0013336,            0.003664,            0.003664,            0.003664
                 258,            0.020456,            0.019626,           0.0029327,             0.97506,             0.98281,             0.98698,             0.78151,            0.013593,            0.014413,           0.0013118,           0.0036393,           0.0036393,           0.0036393
                 259,            0.021251,            0.019581,           0.0034959,             0.97433,             0.98265,             0.98773,             0.77885,            0.013463,            0.014443,            0.001312,           0.0036145,           0.0036145,           0.0036145
                 260,            0.020556,            0.020147,           0.0032332,             0.98006,             0.98074,              0.9875,             0.77931,            0.013235,             0.01441,           0.0013209,           0.0035898,           0.0035898,           0.0035898
                 261,            0.019301,            0.020412,           0.0027872,             0.98353,              0.9772,             0.98601,             0.78256,            0.013059,            0.014425,           0.0013696,            0.003565,            0.003565,            0.003565
                 262,            0.020941,            0.019799,           0.0028625,             0.97845,             0.97966,             0.98855,             0.77951,             0.01312,            0.014477,           0.0013075,           0.0035403,           0.0035403,           0.0035403
                 263,            0.018868,            0.020045,            0.003744,             0.98224,             0.98067,             0.98885,             0.77775,            0.013801,             0.01447,           0.0012752,           0.0035155,           0.0035155,           0.0035155
                 264,            0.022077,            0.019886,           0.0028007,             0.98131,             0.97506,             0.98808,             0.77379,            0.013434,            0.014552,           0.0013443,           0.0034908,           0.0034908,           0.0034908
                 265,            0.019328,             0.01984,            0.002829,             0.98138,             0.97301,             0.98509,             0.77428,            0.013425,            0.014567,           0.0013157,            0.003466,            0.003466,            0.003466
                 266,            0.019741,             0.01998,           0.0029361,             0.97031,             0.98294,             0.98662,             0.77992,            0.013036,            0.014445,           0.0012885,           0.0034413,           0.0034413,           0.0034413
                 267,            0.018504,            0.019369,           0.0033222,             0.97941,             0.97433,             0.98672,             0.77818,            0.013229,             0.01434,            0.001263,           0.0034165,           0.0034165,           0.0034165
                 268,            0.019837,            0.019384,           0.0028749,              0.9754,             0.98134,             0.98881,             0.78183,             0.01262,            0.014412,           0.0012191,           0.0033918,           0.0033918,           0.0033918
                 269,            0.019065,            0.019826,           0.0029843,             0.97279,             0.97824,             0.98843,             0.78492,            0.012661,            0.014392,            0.001181,            0.003367,            0.003367,            0.003367
                 270,            0.018242,            0.019358,           0.0019124,             0.97376,             0.98519,             0.98911,             0.78588,            0.012853,            0.014299,           0.0011261,           0.0033423,           0.0033423,           0.0033423
                 271,            0.018236,            0.019926,           0.0028404,             0.97851,             0.98179,              0.9894,             0.78911,            0.012871,             0.01425,           0.0011181,           0.0033175,           0.0033175,           0.0033175
                 272,            0.018535,            0.020058,           0.0022976,             0.97933,             0.97897,             0.99094,             0.78336,            0.013025,            0.014357,           0.0011641,           0.0032928,           0.0032928,           0.0032928
                 273,            0.017647,            0.020033,           0.0019222,             0.98196,             0.97947,             0.98955,             0.78826,            0.012805,            0.014334,           0.0010854,            0.003268,            0.003268,            0.003268
                 274,            0.019607,            0.019803,           0.0022104,             0.97942,              0.9845,             0.98958,              0.7893,             0.01286,            0.014313,           0.0010954,           0.0032433,           0.0032433,           0.0032433
                 275,            0.020342,            0.019987,           0.0033879,             0.98171,             0.97405,             0.98832,             0.78904,            0.012595,            0.014346,           0.0011229,           0.0032185,           0.0032185,           0.0032185
                 276,            0.019033,            0.019996,           0.0025563,             0.98031,              0.9816,             0.98897,             0.78766,            0.012661,            0.014286,           0.0011408,           0.0031938,           0.0031938,           0.0031938
                 277,            0.017539,            0.019836,           0.0026002,             0.97871,             0.98031,             0.98917,             0.79014,            0.012744,            0.014265,           0.0010768,            0.003169,            0.003169,            0.003169
                 278,            0.018665,            0.019307,            0.002209,             0.98442,             0.97612,             0.98732,             0.78694,            0.013004,             0.01431,           0.0011544,           0.0031443,           0.0031443,           0.0031443
                 279,            0.019148,            0.019796,           0.0017409,              0.9821,             0.97766,             0.98937,              0.7927,            0.012805,            0.014263,           0.0011574,           0.0031195,           0.0031195,           0.0031195
                 280,            0.020684,            0.019894,           0.0025753,             0.98627,             0.97993,             0.98967,             0.78884,            0.013025,            0.014295,           0.0011441,           0.0030948,           0.0030948,           0.0030948
                 281,            0.019597,            0.020225,           0.0027044,             0.97935,             0.98162,             0.98796,             0.78602,            0.012848,            0.014279,           0.0011252,             0.00307,             0.00307,             0.00307
                 282,            0.018498,            0.020172,           0.0023589,             0.98194,             0.98345,             0.98833,             0.79354,            0.012783,            0.014168,           0.0011437,           0.0030452,           0.0030452,           0.0030452
                 283,            0.019232,            0.019796,           0.0022546,             0.98306,             0.98437,             0.99032,             0.79016,            0.012729,             0.01409,           0.0011646,           0.0030205,           0.0030205,           0.0030205
                 284,              0.0199,            0.019612,           0.0033813,             0.97881,             0.98306,             0.98886,             0.78884,            0.012506,            0.014169,           0.0012165,           0.0029957,           0.0029957,           0.0029957
                 285,            0.018989,            0.019581,           0.0029827,             0.98144,             0.97878,             0.99019,             0.79398,            0.012484,            0.014114,           0.0011371,            0.002971,            0.002971,            0.002971
                 286,            0.018561,            0.019326,           0.0018964,             0.98661,             0.97486,             0.98882,             0.79083,            0.012679,             0.01415,            0.001058,           0.0029462,           0.0029462,           0.0029462
                 287,            0.019464,            0.019137,           0.0024308,             0.98553,              0.9677,             0.98795,              0.7842,            0.012668,              0.0142,           0.0011027,           0.0029215,           0.0029215,           0.0029215
                 288,            0.017494,            0.020099,           0.0019656,             0.97613,             0.97973,             0.98851,              0.7898,            0.012798,            0.014094,           0.0010807,           0.0028967,           0.0028967,           0.0028967
                 289,            0.018965,            0.019448,           0.0030349,             0.97656,             0.98251,             0.98763,             0.79093,            0.012348,            0.014036,           0.0010789,            0.002872,            0.002872,            0.002872
                 290,            0.017753,            0.019726,           0.0024458,             0.97576,             0.98238,               0.986,             0.79309,            0.012451,            0.014052,           0.0010413,           0.0028472,           0.0028472,           0.0028472
                 291,            0.018843,            0.019687,           0.0027648,             0.98297,             0.98028,             0.98922,              0.7937,            0.012739,            0.014089,           0.0010531,           0.0028225,           0.0028225,           0.0028225
                 292,            0.020687,            0.019463,           0.0018935,             0.97061,             0.98531,             0.98892,             0.79266,            0.013017,            0.014084,           0.0011289,           0.0027977,           0.0027977,           0.0027977
                 293,            0.018864,            0.019372,           0.0024273,             0.97818,             0.98567,             0.98966,             0.79392,            0.012407,            0.014039,           0.0010411,            0.002773,            0.002773,            0.002773
                 294,            0.017479,            0.019184,           0.0021519,             0.96506,             0.98562,             0.98511,             0.78849,            0.012678,             0.01406,           0.0010458,           0.0027482,           0.0027482,           0.0027482
                 295,             0.01878,            0.019293,            0.002545,             0.96954,             0.98758,             0.98713,             0.79664,            0.012748,            0.013939,           0.0010157,           0.0027235,           0.0027235,           0.0027235
                 296,            0.019048,            0.019483,            0.002152,             0.97107,              0.9841,             0.98746,             0.79345,            0.012553,            0.013952,          0.00099065,           0.0026987,           0.0026987,           0.0026987
                 297,            0.018734,            0.019376,           0.0021064,             0.97016,             0.98453,             0.98687,             0.79224,            0.012689,            0.013974,          0.00098445,            0.002674,            0.002674,            0.002674
                 298,            0.018478,            0.018938,           0.0023804,             0.97172,             0.97538,             0.98599,             0.79135,            0.012288,            0.013988,           0.0010392,           0.0026492,           0.0026492,           0.0026492
                 299,            0.017589,            0.019363,           0.0015789,             0.98061,             0.98392,             0.99045,             0.79273,            0.012426,            0.014005,          0.00098762,           0.0026245,           0.0026245,           0.0026245
                 300,            0.018304,            0.019475,           0.0026924,             0.98736,             0.97969,             0.98831,             0.79623,            0.012541,            0.013935,          0.00096304,           0.0025997,           0.0025997,           0.0025997
                 301,             0.01761,            0.019462,            0.002454,             0.98315,             0.98416,              0.9894,             0.79611,            0.012375,            0.013997,           0.0010025,            0.002575,            0.002575,            0.002575
                 302,            0.017945,            0.019182,           0.0031146,             0.98432,             0.97906,              0.9868,             0.79412,            0.012427,            0.013964,           0.0010421,           0.0025503,           0.0025503,           0.0025503
                 303,            0.018192,            0.020268,           0.0027176,             0.98631,             0.97816,             0.98761,             0.79276,            0.012299,            0.014032,           0.0010208,           0.0025255,           0.0025255,           0.0025255
                 304,            0.016942,            0.019227,            0.002134,              0.9809,             0.98063,             0.98729,             0.79867,            0.012304,            0.013907,          0.00096067,           0.0025008,           0.0025008,           0.0025008
                 305,            0.016967,            0.019429,           0.0019731,             0.98398,             0.97778,             0.98807,             0.79763,            0.012654,            0.013831,            0.000942,            0.002476,            0.002476,            0.002476
                 306,            0.018063,            0.019664,           0.0025912,             0.98401,             0.98303,             0.99026,             0.79879,            0.012422,            0.013815,          0.00092835,           0.0024513,           0.0024513,           0.0024513
                 307,            0.016155,            0.019017,           0.0024817,             0.97939,             0.98785,             0.98981,             0.79782,             0.01286,            0.013828,          0.00095912,           0.0024265,           0.0024265,           0.0024265
                 308,            0.017873,             0.02045,           0.0025401,             0.98126,             0.98302,             0.98788,             0.79639,            0.012411,            0.013874,          0.00091551,           0.0024018,           0.0024018,           0.0024018
                 309,            0.017381,            0.019718,           0.0020047,             0.98103,             0.98476,             0.98908,             0.79714,            0.012139,            0.013766,          0.00089187,            0.002377,            0.002377,            0.002377
                 310,            0.018121,            0.019239,           0.0029488,             0.98355,             0.98155,             0.99054,             0.79422,            0.012127,            0.013815,           0.0009428,           0.0023523,           0.0023523,           0.0023523
                 311,            0.017409,            0.018933,           0.0018333,             0.98593,             0.97698,                0.99,             0.79892,            0.012467,            0.013709,          0.00097714,           0.0023275,           0.0023275,           0.0023275
                 312,            0.019087,            0.019029,           0.0018764,             0.98429,             0.98493,             0.98939,             0.79605,             0.01261,            0.013705,          0.00095818,           0.0023028,           0.0023028,           0.0023028
                 313,            0.017991,              0.0193,           0.0023201,             0.98752,             0.98258,             0.99094,             0.79811,            0.012271,            0.013746,          0.00096884,            0.002278,            0.002278,            0.002278
                 314,            0.016539,            0.019004,           0.0022156,             0.98644,               0.977,             0.98935,             0.79768,            0.012232,            0.013765,          0.00092997,           0.0022533,           0.0022533,           0.0022533
                 315,            0.018383,            0.019012,           0.0028883,             0.98479,               0.981,              0.9898,             0.79757,            0.012011,            0.013745,          0.00089153,           0.0022285,           0.0022285,           0.0022285
                 316,            0.017804,            0.018965,           0.0024544,             0.98691,             0.98315,             0.98874,             0.79899,            0.012147,             0.01374,          0.00088398,           0.0022038,           0.0022038,           0.0022038
                 317,             0.01678,            0.019053,           0.0023321,             0.98334,             0.98916,             0.99074,             0.80192,            0.012336,            0.013719,          0.00089113,            0.002179,            0.002179,            0.002179
                 318,             0.01711,            0.019434,           0.0027194,             0.98691,              0.9841,             0.99083,             0.80076,            0.011977,            0.013714,          0.00092013,           0.0021543,           0.0021543,           0.0021543
                 319,            0.016872,            0.019902,           0.0016519,             0.98665,             0.97999,             0.98956,             0.80215,            0.011791,            0.013664,          0.00085772,           0.0021295,           0.0021295,           0.0021295
                 320,            0.017329,             0.01895,           0.0019481,             0.98822,               0.983,             0.98987,             0.79942,            0.011848,            0.013593,          0.00084634,           0.0021048,           0.0021048,           0.0021048
